Date;Time;Common Name;Scientific Name;Flying;Sitting;Vessel;Cruise;Observers
2017/07/25;17:42:00;Albatross Sooty;Phoebetria fusca;1;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;17:42:00;Petrel Great-winged;Pterodroma macroptera;2;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;17:42:00;Petrel Soft-plumaged;Pterodroma mollis;4;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;17:52:00;Albatross Sooty;Phoebetria fusca;1;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;17:52:00;Petrel Great-winged;Pterodroma macroptera;2;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;17:52:00;Petrel Soft-plumaged;Pterodroma mollis;5;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;17:52:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:02:00;Albatross Black-browed;Thalassarche melanophris;3;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:02:00;Petrel Great-winged;Pterodroma macroptera;4;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:02:00;Petrel Soft-plumaged;Pterodroma mollis;2;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:02:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:12:00;Albatross Black-browed;Thalassarche melanophris;3;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:12:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:12:00;Petrel Soft-plumaged;Pterodroma mollis;5;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
2017/07/25;18:22:00;Albatross Black-browed;Thalassarche melanophris;1;0;SA Agulhas II (RV);sa_agulhas_ii_(rv)_cape_town_2017_07_17;Zizile Ngwenze / Jessleena Suri
